,TICKERS,TICKER FROM BLOOMBERG,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY
2530,PEG,PEG US         d,788784,2013,0000788784-14-000004,10-K,20131231,20140226,20140226,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,0,9968,10886,0,1243,1518,,0.12469903691813804,0.1394451589197134,inf,0.09209470304975922,,0.014746122001575365
2531,PEG,PEG US         d,788784,2014,0000788784-15-000002,10-K,20141231,20150226,20150225,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9968,10886,10415,1243,1518,1679,0.12469903691813804,0.1394451589197134,0.1612097935669707,0.09209470304975922,-0.043266580929634396,0.014746122001575365,0.021764634647257308
2532,PEG,PEG US         d,788784,2015,0000788784-16-000014,10-K,20151231,20160226,20160225,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,10886,10415,9061,1518,1679,887,0.1394451589197134,0.1612097935669707,0.09789206489349961,-0.043266580929634396,-0.1300048007681229,0.021764634647257308,-0.0633177286734711
2533,PEG,PEG US         d,788784,2016,0000788784-17-000003,10-K,20161231,20170227,20170227,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,10415,9061,9094,1679,887,1574,0.1612097935669707,0.09789206489349961,0.17308115240818123,-0.1300048007681229,0.003641982121178678,-0.0633177286734711,0.07518908751468162
2534,PEG,PEG US         d,788784,2017,0000788784-18-000004,10-K,20171231,20180226,20180226,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9061,9094,9696,887,1574,1438,0.09789206489349961,0.17308115240818123,0.14830858085808582,0.003641982121178678,0.06619749285243018,0.07518908751468162,-0.024772571550095407
2535,PEG,PEG US         d,788784,2018,0000788784-19-000005,10-K,20181231,20190228,20190227,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9094,9696,10076,1574,1438,1693,0.17308115240818123,0.14830858085808582,0.16802302500992458,0.06619749285243018,0.039191419141914194,-0.024772571550095407,0.01971444415183876
2536,PEG,PEG US         d,788784,2019,0000788784-20-000004,10-K,20191231,20200226,20200226,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9696,10076,9603,1438,1693,1905,0.14830858085808582,0.16802302500992458,0.19837550765385817,0.039191419141914194,-0.04694323144104803,0.01971444415183876,0.030352482643933587
2537,PEG,PEG US         d,788784,2020,0000788784-21-000007,10-K,20201231,20210301,20210226,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,10076,9603,9722,1693,1905,-648,0.16802302500992458,0.19837550765385817,-0.06665295206747583,-0.04694323144104803,0.012391960845569093,0.030352482643933587,-0.265028459721334
2538,PEG,PEG US         d,788784,2021,0001628280-22-003860,10-K,20211231,20220224,20220224,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9603,9722,9800.0,1905,-648,1031.0,0.19837550765385817,-0.06665295206747583,0.10520408163265306,0.012391960845569093,0.008023040526640608,-0.265028459721334,0.1718570337001289
2539,PEG,PEG US         d,788784,2022,0001628280-23-004411,10-K,20221231,20230222,20230221,PUBLIC SERVICE ENTERPRISE GROUP INC,1231,9722,9800.0,0,-648,1031.0,0,-0.06665295206747583,0.10520408163265306,,0.008023040526640608,-1.0,0.1718570337001289,
2540,PEP,PEP US         d,77476,2012,0001445305-13-000278,10-K,20121229,20130221,20130221,PEPSICO INC,1231,0,65492,66683,0,6178,6513,,0.09433213216881452,0.09767107058770601,inf,0.018185427227753008,,0.0033389384188914906
2541,PEP,PEP US         d,77476,2014,0000077476-15-000012,10-K,20141227,20150212,20150212,PEPSICO INC,1229,65492,66683,63056,6178,6513,5452,0.09433213216881452,0.09767107058770601,0.08646282669373255,0.018185427227753008,-0.054391674039860234,0.0033389384188914906,-0.011208243893973457
2542,PEP,PEP US         d,77476,2015,0000077476-16-000066,10-K,20151226,20160211,20160211,PEPSICO INC,1226,66683,63056,0,6513,5452,0,0.09767107058770601,0.08646282669373255,,-0.054391674039860234,-1.0,-0.011208243893973457,
2543,PFE,PFE US         d,78003,2019,0000078003-20-000014,10-K,20191231,20200227,20200227,PFIZER INC,1231,0,40905,0,0,16026,0,,0.3917858452511918,,inf,-1.0,,
2544,PFG,PFG US         d,1126328,2001,0001126328-02-000031,10-K,20011231,20020312,Not found,PRINCIPAL FINANCIAL GROUP INC,1231,0,8592.6,8822.5,0,358.8,142.3,,0.04175686055443056,0.016129215075092095,inf,0.026755580383120314,,-0.025627645479338462
2545,PFG,PFG US         d,1126328,2002,0001126328-03-000122,10-K,20021231,20030305,Not found,PRINCIPAL FINANCIAL GROUP INC,1231,8592.6,8822.5,9404.2,358.8,142.3,746.3,0.04175686055443056,0.016129215075092095,0.079358159120393,0.026755580383120314,0.06593369226409757,-0.025627645479338462,0.06322894404530091
2546,PFG,PFG US         d,1126328,2003,0001126328-04-000056,10-K,20031231,20040303,Not found,PRINCIPAL FINANCIAL GROUP INC,1231,8822.5,9404.2,8301.2,142.3,746.3,825.6,0.016129215075092095,0.079358159120393,0.09945550040957933,0.06593369226409757,-0.11728802024627294,0.06322894404530091,0.020097341289186332
2547,PFG,PFG US         d,1126328,2004,0001047469-05-005426,10-K,20041231,20050304,20050304,PRINCIPAL FINANCIAL GROUP INC,1231,9404.2,8301.2,9041.7,746.3,825.6,919,0.079358159120393,0.09945550040957933,0.101640178285057,-0.11728802024627294,0.08920397051028767,0.020097341289186332,0.0021846778754776724
2548,PFG,PFG US         d,1126328,2005,0001047469-06-002772,10-K,20051231,20060302,20060302,PRINCIPAL FINANCIAL GROUP INC,1231,8301.2,9041.7,9873.1,825.6,919,1064.3,0.09945550040957933,0.101640178285057,0.10779795606243225,0.08920397051028767,0.09195173474014838,0.0021846778754776724,0.006157777777375251
2549,PFG,PFG US         d,1126328,2006,0001047469-07-001453,10-K,20061231,20070228,20070227,PRINCIPAL FINANCIAL GROUP INC,1231,9041.7,9873.1,10906.5,919,1064.3,860.3,0.101640178285057,0.10779795606243225,0.07887956723055059,0.09195173474014838,0.10466823996515781,0.006157777777375251,-0.028918388831881664
2550,PFG,PFG US         d,1126328,2007,0001047469-08-001808,10-K,20071231,20080227,20080227,PRINCIPAL FINANCIAL GROUP INC,1231,9873.1,10906.5,9935.9,1064.3,860.3,458.1,0.10779795606243225,0.07887956723055059,0.04610553648889381,0.10466823996515781,-0.0889928024572503,-0.028918388831881664,-0.03277403074165678
2551,PFG,PFG US         d,1126328,2008,0001047469-09-001547,10-K,20081231,20090218,20090218,PRINCIPAL FINANCIAL GROUP INC,1231,10906.5,9935.9,8849.1,860.3,458.1,622.7,0.07887956723055059,0.04610553648889381,0.0703687380637579,-0.0889928024572503,-0.10938113306293333,-0.03277403074165678,0.024263201574864092
2552,PFG,PFG US         d,1126328,2009,0001047469-10-000948,10-K,20091231,20100217,20100217,PRINCIPAL FINANCIAL GROUP INC,0224,9935.9,8849.1,9198.2,458.1,622.7,662.9,0.04610553648889381,0.0703687380637579,0.07206844817464286,-0.10938113306293333,0.039450339582556455,0.024263201574864092,0.001699710110884961
2553,PFG,PFG US         d,1126328,2010,0001047469-11-000974,10-K,20101231,20110216,20110216,PRINCIPAL FINANCIAL GROUP INC,0224,8849.1,9198.2,8670.7,622.7,662.9,638.3,0.0703687380637579,0.07206844817464286,0.07361574036698304,0.039450339582556455,-0.05734817681720336,0.001699710110884961,0.0015472921923401772
2554,PFG,PFG US         d,1126328,2011,0001047469-12-001065,10-K,20111231,20120215,20120215,PRINCIPAL FINANCIAL GROUP INC,0224,9198.2,8670.7,9215.1,662.9,638.3,806.6,0.07206844817464286,0.07361574036698304,0.08753024926479365,-0.05734817681720336,0.06278616490018102,0.0015472921923401772,0.01391450889781061
2555,PFG,PFG US         d,1126328,2012,0001047469-13-000940,10-K,20121231,20130213,20130213,PRINCIPAL FINANCIAL GROUP INC,0224,8670.7,9215.1,9289.5,638.3,806.6,912.7,0.07361574036698304,0.08753024926479365,0.09825071317078422,0.06278616490018102,0.008073705114431708,0.01391450889781061,0.010720463905990574
2556,PFG,PFG US         d,1126328,2013,0001047469-14-000817,10-K,20131231,20140212,20140212,PRINCIPAL FINANCIAL GROUP INC,0224,9215.1,9289.5,10477.6,806.6,912.7,1144.1,0.08753024926479365,0.09825071317078422,0.10919485378330915,0.008073705114431708,0.127897088110232,0.010720463905990574,0.010944140612524925
2557,PFG,PFG US         d,1126328,2014,0001047469-15-000727,10-K,20141231,20150211,20150211,PRINCIPAL FINANCIAL GROUP INC,1231,9289.5,10477.6,11964.4,912.7,1144.1,1234,0.09825071317078422,0.10919485378330915,0.1031393132961118,0.127897088110232,0.14190272581507207,0.010944140612524925,-0.00605554048719735
2558,PFG,PFG US         d,1126328,2015,0001047469-16-010094,10-K,20151231,20160210,20160210,PRINCIPAL FINANCIAL GROUP INC,1231,10477.6,11964.4,12394.1,1144.1,1234,1316.5,0.10919485378330915,0.1031393132961118,0.10621989495001653,0.14190272581507207,0.035914880813078864,-0.00605554048719735,0.003080581653904735
2559,PFG,PFG US         d,1126328,2016,0001047469-17-000589,10-K,20161231,20170208,20170208,PRINCIPAL FINANCIAL GROUP INC,1231,11964.4,12394.1,14093.2,1234,1316.5,2310.4,0.1031393132961118,0.10621989495001653,0.16393721794908184,0.035914880813078864,0.1370894215796226,0.003080581653904735,0.057717322999065304
2560,PFG,PFG US         d,1126328,2017,0001047469-18-000695,10-K,20171231,20180209,20180209,PRINCIPAL FINANCIAL GROUP INC,1231,12394.1,14093.2,14237.2,1316.5,2310.4,1546.5,0.10621989495001653,0.16393721794908184,0.10862388671929873,0.1370894215796226,0.010217693639485709,0.057717322999065304,-0.0553133312297831
2561,PFG,PFG US         d,1126328,2018,0001047469-19-000469,10-K,20181231,20190213,20190213,PRINCIPAL FINANCIAL GROUP INC,1231,14093.2,14237.2,16222.1,2310.4,1546.5,1394.2,0.16393721794908184,0.10862388671929873,0.08594448314336615,0.010217693639485709,0.13941645829236082,-0.0553133312297831,-0.02267940357593258
2562,PFG,PFG US         d,1126328,2019,0001104659-20-021174,10-K,20191231,20200214,20200214,PRINCIPAL FINANCIAL GROUP INC,1231,14237.2,16222.1,14741.7,1546.5,1394.2,1395.8,0.10862388671929873,0.08594448314336615,0.094683788165544,0.13941645829236082,-0.09125822180852045,-0.02267940357593258,0.008739305022177846
2563,PFG,PFG US         d,1126328,2020,0001104659-21-022074,10-K,20201231,20210212,20210212,PRINCIPAL FINANCIAL GROUP INC,1231,16222.1,14741.7,14262.7,1394.2,1395.8,1710.6,0.08594448314336615,0.094683788165544,0.11993521563238375,-0.09125822180852045,-0.032492860389235975,0.008739305022177846,0.025251427466839754
2564,PFG,PFG US         d,1126328,2021,0001104659-22-020401,10-K,20211231,20220211,20220211,PRINCIPAL FINANCIAL GROUP INC,1231,14741.7,14262.7,17491.6,1395.8,1710.6,4811.6,0.094683788165544,0.11993521563238375,0.27508061012142976,-0.032492860389235975,0.2263877106017793,0.025251427466839754,0.15514539448904602
2565,PFG,PFG US         d,1126328,2022,0001104659-23-022860,10-K,20221231,20230216,20230216,PRINCIPAL FINANCIAL GROUP INC,1231,14262.7,17491.6,0,1710.6,4811.6,0,0.11993521563238375,0.27508061012142976,,0.2263877106017793,-1.0,0.15514539448904602,
2566,PG,PG US          d,80424,2020,0000080424-20-000053,10-K,20200630,20200806,20200806,PROCTER & GAMBLE Co,0630,0,70950,70950,0,13027,13027,,0.18360817477096547,0.18360817477096547,inf,0.0,,0.0
2567,PG,PG US          d,80424,2020,0000080424-20-000059,10-K/A,20200630,20200807,20200807,PROCTER & GAMBLE Co,0630,70950,70950,76118,13027,13027,14306,0.18360817477096547,0.18360817477096547,0.18794503271236765,0.0,0.0728400281888654,0.0,0.004336857941402178
2568,PG,PG US          d,80424,2021,0000080424-21-000100,10-K,20210630,20210806,20210806,PROCTER & GAMBLE Co,0630,70950,76118,80187.0,13027,14306,14742.0,0.18360817477096547,0.18794503271236765,0.18384526170077445,0.0728400281888654,0.05345647547229302,0.004336857941402178,-0.004099771011593201
2569,PG,PG US          d,80424,2022,0000080424-22-000064,10-K,20220630,20220805,20220805,PROCTER & GAMBLE Co,0630,76118,80187.0,82006,14306,14742.0,14653,0.18794503271236765,0.18384526170077445,0.17868204765504964,0.05345647547229302,0.022684475039594948,-0.004099771011593201,-0.005163214045724812
2570,PG,PG US          d,80424,2023,0000080424-23-000073,10-K,20230630,20230804,20230804,PROCTER & GAMBLE Co,0630,80187.0,82006,0,14742.0,14653,0,0.18384526170077445,0.17868204765504964,,0.022684475039594948,-1.0,-0.005163214045724812,
2571,PKG,PKG US         d,75677,2002,0001047469-03-009199,10-K,20021231,20030319,Not found,PACKAGING CORP OF AMERICA,1231,0,1735.86,1993.66,0,48.18,52.6,,0.027755694583664583,0.02638363612652107,inf,0.14851428110561923,,-0.001372058457143513
2572,PKG,PKG US         d,75677,2005,0001104659-06-010794,10-K,20051231,20060221,20060221,PACKAGING CORP OF AMERICA,1231,1735.86,1993.66,2316.01,48.18,52.6,170.07,0.027755694583664583,0.02638363612652107,0.07343232542173823,0.14851428110561923,0.16168754953201656,-0.001372058457143513,0.04704868929521716
2573,PKG,PKG US         d,75677,2007,0001047469-08-001511,10-K,20071231,20080220,20080220,PACKAGING CORP OF AMERICA,1231,1993.66,2316.01,2360.49,52.6,170.07,135.61,0.02638363612652107,0.07343232542173823,0.05744993624205145,0.16168754953201656,0.01920544384523364,0.04704868929521716,-0.015982389179686786
2574,PKG,PKG US         d,75677,2008,0000950137-09-001376,10-K,20081231,20090227,20090227,PACKAGING CORP OF AMERICA,1231,2316.01,2360.49,2147.59,170.07,135.61,265.9,0.07343232542173823,0.05744993624205145,0.12381320456884226,0.01920544384523364,-0.09019313786544304,-0.015982389179686786,0.06636326832679082
2575,PKG,PKG US         d,75677,2009,0000950123-10-013747,10-K,20091231,20100217,20100217,PACKAGING CORP OF AMERICA,1231,2360.49,2147.59,2435.61,135.61,265.9,205.44,0.05744993624205145,0.12381320456884226,0.08434847943636296,-0.09019313786544304,0.1341131221508761,0.06636326832679082,-0.0394647251324793
2576,PKG,PKG US         d,75677,2010,0000950123-11-016543,10-K,20101231,20110222,20110222,PACKAGING CORP OF AMERICA,1231,2147.59,2435.61,2620.11,265.9,205.44,158.03,0.12381320456884226,0.08434847943636296,0.06031426161497036,0.1341131221508761,0.07575104388633648,-0.0394647251324793,-0.024034217821392603
2577,PKG,PKG US         d,75677,2011,0001193125-12-070269,10-K,20111231,20120221,20120221,PACKAGING CORP OF AMERICA,1231,2435.61,2620.11,2843.88,205.44,158.03,163.82,0.08434847943636296,0.06031426161497036,0.057604399623050195,0.07575104388633648,0.08540481124838269,-0.024034217821392603,-0.002709861991920165
2578,PKG,PKG US         d,75677,2012,0001193125-13-083569,10-K,20121231,20130228,20130228,PACKAGING CORP OF AMERICA,1231,2620.11,2843.88,3665.3,158.03,163.82,441.3,0.06031426161497036,0.057604399623050195,0.12039942160259733,0.08540481124838269,0.28883778499796053,-0.002709861991920165,0.06279502197954713
2579,PKG,PKG US         d,75677,2013,0000075677-14-000009,10-K,20131231,20140228,20140228,PACKAGING CORP OF AMERICA,1231,2843.88,3665.3,5852.6,163.82,441.3,392.6,0.057604399623050195,0.12039942160259733,0.0670812972012439,0.28883778499796053,0.5967587919133496,0.06279502197954713,-0.05331812440135343
2580,PKG,PKG US         d,75677,2014,0000075677-15-000007,10-K,20141231,20150227,20150227,PACKAGING CORP OF AMERICA,1231,3665.3,5852.6,5741.7,441.3,392.6,436.8,0.12039942160259733,0.0670812972012439,0.07607503004336695,0.5967587919133496,-0.018948843249154315,-0.05331812440135343,0.008993732842123056
2581,PKG,PKG US         d,75677,2015,0000075677-16-000030,10-K,20151231,20160226,20160226,PACKAGING CORP OF AMERICA,1231,5852.6,5741.7,6444.9,392.6,436.8,668.6,0.0670812972012439,0.07607503004336695,0.10374094245061988,-0.018948843249154315,0.1224724384764094,0.008993732842123056,0.027665912407252927
2582,PKG,PKG US         d,75677,2017,0000075677-17-000004,10-K,20170228,20170228,20170228,PACKAGING CORP OF AMERICA,1231,5741.7,6444.9,6444.9,436.8,668.6,668.6,0.07607503004336695,0.10374094245061988,0.10374094245061988,0.1224724384764094,0.0,0.027665912407252927,0.0
2583,PKG,PKG US         d,75677,2017,0001564590-18-003690,10-K,20171231,20180228,20180228,PACKAGING CORP OF AMERICA,1231,6444.9,6444.9,7014.6,668.6,668.6,738,0.10374094245061988,0.10374094245061988,0.10520913523222991,0.0,0.0883954754922498,0.0,0.0014681927816100337
2584,PKG,PKG US         d,75677,2018,0001564590-19-005284,10-K,20181231,20190228,20190228,PACKAGING CORP OF AMERICA,1231,6444.9,7014.6,6658.2,668.6,738,461,0.10374094245061988,0.10520913523222991,0.0692379321738608,0.0883954754922498,-0.05080831408775989,0.0014681927816100337,-0.03597120305836911
2585,PKG,PKG US         d,75677,2020,0001564590-21-008051,10-K,20201231,20210224,20210224,PACKAGING CORP OF AMERICA,1231,7014.6,6658.2,7730.3,738,461,841.1,0.10520913523222991,0.0692379321738608,0.10880560909667154,-0.05080831408775989,0.16101949475834315,-0.03597120305836911,0.03956767692281074
2586,PKG,PKG US         d,75677,2021,0000950170-22-001913,10-K,20211231,20220224,20220224,PACKAGING CORP OF AMERICA,1231,6658.2,7730.3,8478.0,461,841.1,1029.8,0.0692379321738608,0.10880560909667154,0.12146732719981126,0.16101949475834315,0.0967232837017968,0.03956767692281074,0.012661718103139721
2587,PKG,PKG US         d,75677,2022,0000950170-23-003990,10-K,20221231,20230223,20230223,PACKAGING CORP OF AMERICA,1231,7730.3,8478.0,0,841.1,1029.8,0,0.10880560909667154,0.12146732719981126,,0.0967232837017968,-1.0,0.012661718103139721,
2588,PLD,PLD US         d,1045609,2003,0000950134-04-016803,10-K/A,20031231,20041109,20041108,AMB PROPERTY CORP,1231,0,619.68,729.9,0,134.02,224.07,,0.2162729150529306,0.30698725852856557,inf,0.17786599535244002,,0.09071434347563498
2589,PLD,PLD US         d,1045609,2006,0000950134-07-003972,10-K,20061231,20070223,20070223,AMB PROPERTY CORP,1231,619.68,729.9,0,134.02,224.07,0,0.2162729150529306,0.30698725852856557,,0.17786599535244002,-1.0,0.09071434347563498,
2590,PM,PM US          d,1413329,2015,0001413329-16-000076,10-K,20151231,20160217,20160217,Philip Morris International Inc.,1231,0,26794,26685,0,6873,6967,,0.256512652086288,0.2610830054337643,inf,-0.004068074942151228,,0.004570353347476297
2591,PM,PM US          d,1413329,2016,0001413329-17-000014,10-K,20161231,20170214,20170214,Philip Morris International Inc.,1231,26794,26685,29805,6873,6967,7185,0.256512652086288,0.2610830054337643,0.24106693507800706,-0.004068074942151228,0.11691961776278809,0.004570353347476297,-0.020016070355757226
2592,PM,PM US          d,1413329,2019,0001413329-20-000007,10-K,20191231,20200207,20200207,Philip Morris International Inc.,1231,26685,29805,28694,6967,7185,8056,0.2610830054337643,0.24106693507800706,0.28075555865337704,0.11691961776278809,-0.03727562489515182,-0.020016070355757226,0.03968862357536998
2593,PM,PM US          d,1413329,2020,0001413329-21-000007,10-K,20201231,20210209,20210209,Philip Morris International Inc.,1231,29805,28694,31405,7185,8056,9109,0.24106693507800706,0.28075555865337704,0.29004935519821684,-0.03727562489515182,0.0944796821635185,0.03968862357536998,0.009293796544839805
2594,PM,PM US          d,1413329,2021,0001413329-22-000011,10-K,20211231,20220211,20220211,Philip Morris International Inc.,1231,28694,31405,31762.0,8056,9109,9048.0,0.28075555865337704,0.29004935519821684,0.2848687110383477,0.0944796821635185,0.011367616621557077,0.009293796544839805,-0.00518064415986913
2595,PM,PM US          d,1413329,2022,0001413329-23-000025,10-K,20221231,20230210,20230210,Philip Morris International Inc.,1231,31405,31762.0,0,9109,9048.0,0,0.29004935519821684,0.2848687110383477,,0.011367616621557077,-1.0,-0.00518064415986913,
